,keyword,id,latitude,longitude
0,family mart,5956a4acbbd9b29093fb98726d527d22d834406e,35.5266169,139.6321776
1,family mart,07e6c2d53106542e7a543b7c244b98ae690acaac,35.5213517,139.6303964
2,family mart,4362fdc0943726d47470833430069a947f25d986,35.5427854,139.640762
3,family mart,aad4ff56ff1464978dc3c3e840a598800a2a8bfc,35.5097229,139.6188638
4,family mart,bc1de70f05fd0f6ba24de7d856acde615b50610d,35.5501452,139.6460983
5,family mart,47434f75ec392873979f416b3fd8692dfd89aaf8,35.5487635,139.6586775
6,family mart,3963e4fad0c2389d7f78806d33061acfc94ad392,35.5629306,139.6277255
7,family mart,7bf2861062d56417c236bfc76e30701e58bf0dad,35.5496551,139.6732544
8,family mart,057b1f704285a3abc6b98c238b6d2f983960eac9,35.5670464,139.6504613
9,family mart,8e1fdcde580eb15ccc071a1b2a02f9a1e462693a,35.5748992,139.6607981
10,family mart,368fdb156ebde72cc76944d2563eaf60ce66801f,35.5286954,139.6997851
11,family mart,0d07cca874db20120dbd785d25df647b28426cf3,35.476745,139.6045613
12,family mart,8fa68f190e6e6bd0da88e24fb3918ed63f1632e1,35.5582468,139.697559
13,family mart,31e21df64ea6d9c92aed74fc7cf916ce3aa22c64,35.5469281,139.7073316
14,family mart,3a24407ed7edb06b510b5db165982a2840002e23,35.4588452,139.6287381
15,family mart,ec6031d34bbddf56fc1351feb6d6aecf54dcc78d,35.4575645,139.633281
16,family mart,67270ef392034cc036821c60f1299116107eaa6c,35.4535669,139.6390572
17,family mart,1d841cec2f32e921b9005a168c245c264814ff1a,35.611144,139.629196
18,family mart,625e8a827abb3c09d9a4204ced7c419468487bc9,35.4465583,139.6430761
19,family mart,81605b206d6161083e0a70ecbe9f21ee181bc9a9,35.645842,139.702452
20,family mart,e4281abc8e903ff7a01ba70c66667bd4b5aec8d3,35.5082892,139.617646
21,family mart,1e80b1b62d6e7cb434ecf1d44c2568a3ef503d59,35.4773824,139.6335229
22,family mart,01869316b0a5deca3d0a7d6742491152cb85ea88,35.5318934,139.6996748
23,family mart,e22a1946e26009668fb7d8f740700da7ffd112aa,35.5950124,139.6210444
24,family mart,9bb5a31fe88812ad60966cb1fa23be6d3d1224ea,35.4643565,139.6202026
25,family mart,e36cfe1af14d51937beadeeb9f8c0aa87f47ff41,35.4638826,139.6224659
26,family mart,71e8aedf653b5ffce5ebdfe6bc227cffa9497015,35.4634813,139.617692
27,family mart,3339292cff406adae3e0e9f7c45189d5b23c8b70,35.460401,139.6282601
28,family mart,f9402e3ec7b0ca453287bcdf25149e09b2ab9d4f,35.5727158,139.6977262
29,family mart,a5731ecc39bfc90fcbde46daa3c48e8dc91353d4,35.5681078,139.7042037
30,family mart,69a13a52b938b22286404c4a59b16050cc5556c1,35.5551806,139.5473176
31,family mart,7f2255ae809b2e9bdcb0d0c1b1654ab143ae4bb4,35.56237309999999,139.7134486
32,family mart,385145923f77611a70ad8965575afb96cbf491bc,35.5535995,139.5401233
33,family mart,60941d5ae77f39134bade6e979ecefca4f4e48a2,35.6266279,139.6343753
34,family mart,d8d1f096e4835eaf749d8f62104ae944add68d21,35.6184551,139.727976
35,family mart,81e09274b51de4d5fffebfb3cb608713c5c8353c,35.6201409,139.729499
36,family mart,cefe018003a41d6c7a8434cc5b3c4759cc6a0436,35.6418998,139.7133933
37,family mart,4c46754bfde6aa9000bf0dbc6bdcc7f0be0c284e,35.647689,139.7028922
38,family mart,bb7c56aa8665453e9d05fae0d838a868f8710154,35.6323353,139.74292
39,family mart,8cfa296c6db8d5ec6471bf85c911e7bf5a23fd7d,35.657891,139.6977239
40,family mart,0af20cb74dadb35075dd4320de71782d2b299f8c,35.5496137,139.6337283
41,family mart,7d129379585c0b7e72be00bc834baf29fdf3e174,35.5832487,139.6731501
42,family mart,f23d60017ccb360bcc49b2f3fa1e3eb8bb6264c4,35.5871016,139.5850814
43,family mart,0175086d825aa6aad71d5e87d85141adc2c08ee3,35.5604475,139.7148447
44,family mart,f8f5910c652a498b7e9639e94c890deb1fd5560a,35.4491877,139.630363
45,family mart,da8d2628000dc2dfe97a0c4b92a9cc809e30945d,35.606919,139.6680649
46,family mart,c752ace423487983195aaee433ccb7315320d6be,35.4442394,139.642586
47,family mart,8fde68f22f7d9f4dcb05f47c6a203c856a0c50d1,35.4443792,139.6507305
48,family mart,f787cdb16a7da97ab02540add33cfaa147adef2a,35.5733687,139.7231853
49,family mart,5b86ebc91f0e0e5431ab9b3f564eb9c1d026f6d0,35.619803,139.6457064
50,family mart,60fc0960c7059a2f8ac6c6d5a4fb0317852d5977,35.4376399,139.6426039
51,family mart,354be60e82135e453b5d4c849173afff1d75b8ff,35.6090866,139.6927986
52,family mart,343c0e86eba90b807f126c289fedbbd3f1633f0c,35.6199193,139.57033
53,family mart,5ea77e0d937aea81d5521c28b6ab488a113de12f,35.6194577,139.7308018
54,family mart,049f5540d785b3812f8d42dcdd3d66b86092cdde,35.6474736,139.7490747
55,family mart,0925d5a1cf2fa0a014184d02929c05412cf77c8c,35.6618237,139.7300793
56,family mart,44d19c82d71086a4d39f3cade5fc8347807d42ae,35.6553332,139.7521662
57,family mart,900396abbc9e2ebc42f2458aaa4e4f08416e6595,35.6882418,139.698265
58,family mart,856f867f5c979cf0451a19dbb55f01c8d6cadebf,35.6886062,139.7008295
59,family mart,9d722e4136212f5b532c0567a000be925ee16f91,35.6892273,139.6989214
