,keyword,id,latitude,longitude
0,family mart,53cda889d52be66c7db7c9cc42d27d5a4a96b705,35.6408377,139.9288958
1,family mart,7bb9f6d954c68251804bbba32f70c6d996fe1a1f,35.6465198,139.9203795
2,family mart,dc131498889229737c5df742644e9fb3430ea9eb,35.6473778,139.9195882
3,family mart,6269be4f91f199f8308a8b470be4c436c16457fb,35.6492243,139.9118963
4,family mart,913d2bbae9e1d9f5475b7e4def0ab4130144d634,35.6536544,139.9029702
5,family mart,1d1ab76818046f3abb120e93d84cfcebdc273cc7,35.6611879,139.903652
6,family mart,fd9cca636bcbb6bd6f82e8578cc02ec980d061d8,35.6917745,139.9251419
7,family mart,d0b32f9d456d7d45ed8b75da6c3e8981bccef8ee,35.6703195,140.0081489
8,family mart,f0ec6f1e23e3e88c822332693f6f22f78514aeb0,35.7013354,139.9387442
9,family mart,dc7f286b8d745c6782838b1550ca46d48a4533f1,35.7061762,139.9501883
10,family mart,dc930e796f8c2f8c847bdaacd271575e1a0d6223,35.6891231,139.8980409
11,family mart,570c5f7b9ecd6f0ce91fdc7aa3cd724cc101f4bb,35.6468775,139.8792125
12,family mart,0820d790ab255f966ae7b7ecdca4ac3be5bb7246,35.7016144,139.9869982
13,family mart,200daba1848b92a2c2846448ccc4914d28c644a1,35.7031076,139.9859513
14,family mart,aa46faefa4d0087a47d764ef126891c3826cc2ef,35.6637159,139.872052
15,family mart,de1f77c978f44736c3548bd2f3df5d53b2990b9b,35.7237279,139.9232787
16,family mart,1a09e4a364d6f47a2af9e7407ea3d1f93f772c6f,35.6627646,139.7829019
17,family mart,918d32d990c0ef6ffb5e3083547db1264a6f8bcf,35.6869269,139.7725049
18,family mart,87578c368c56caeff6b5ad80504287bae99b9cb1,35.6806288,139.7695769
19,family mart,c98f37a6b959a1576071a7fd155e63a55ec0a418,35.7005247,139.7725077
20,family mart,62c842051a649767704e2a6c5cb97e5bb4f11ec5,35.664613,139.902867
21,family mart,6b2d6095a06f1d56c26fac39b7c7bf12c3217763,35.6650723,139.8729254
22,family mart,1738f58b6a13bc6d64c29d25e55dbed0c174b254,35.6590051,139.8612121
23,family mart,b350f313e400619199b6537c8337b6bf4a652920,35.6504281,140.041181
24,family mart,8b6a47574893f7095688f386e0e15f41556d0fa5,35.6919642,140.0329435
25,family mart,6f3699844ebf1df6a64035147f3930a39f7bc7ac,35.6763258,140.0454795
26,family mart,359a515cd6377176e619fb5f0dd04d85692b0dd7,35.6331013,140.0840504
27,family mart,3d555ad876934fc4725d88c17013e55588a54d8e,35.6428574,140.096249
28,family mart,37ebf25aed176e78e9b1c2d5b831cc19751b35bc,35.6313865,139.7966246
29,family mart,5a9bc0b91c7434fa74399cc468e9f5ddec2c7917,35.7100739,139.8087565
30,family mart,5ad5b93ae00527bfa0f39476fd75f1676cf91226,35.6252862,139.7812367
31,family mart,f194d2ca6a1bfc3b07f3e25977ac30dfb9347d02,35.6171236,139.7794316
32,family mart,3a3d76034f09ef9accabfda11c7abd53c012a5fc,35.6599439,139.7745551
33,family mart,fa1b488ecad005b7611d42353ea55bf366aee09b,35.6836799,139.7684899
34,family mart,9b0a65a9786c827ccd97508c20962308994a4cc2,35.6837085,139.7664353
35,family mart,03a4e2ab1d65c391967d8dd91a0054571de698df,35.68567730000001,139.7655606
36,family mart,9faaedb7c6fd419362af4739ab7f2402ad248a5f,35.6760438,139.763116
37,family mart,3f7c638ed82cce5b02a0198ab5729968fad2b89f,35.6654575,139.7609535
38,family mart,1239e7ac7d51228783e15024e359f30f192024d4,35.6765364,139.7620837
39,family mart,759808766589cf43849570189563b995901ae641,35.6867278,139.7623489
40,family mart,9bf1f54bcb55dc36670f9306f6595c4a32a0d101,35.6760781,139.859341
41,family mart,ed47362923cc92371f600438a3e30ad3e0baef3c,35.7324063,139.8806471
42,family mart,fb90713ed2f4b7031d42cdfa6bd60a1cd5373456,35.7342234,139.8827978
43,family mart,127f8fd85f2a8959cc2b54d0e2ce74d6c8c30138,35.676837,139.8280009
44,family mart,6c7660c00b3be67db1538f85597c61dc07ba90c3,35.6693697,139.8166348
45,family mart,79f64a1f0c3028fbe04ac0c2e8c7960221d90cf9,35.7018266,139.829578
46,family mart,5aec1eea253b2f997202b195ca710a6ce2645151,35.6818411,139.8162119
47,family mart,1980d53e3fd997d81080a12826840ba8d75376a9,35.6695683,139.8079163
48,family mart,6652ae64465fd8a1e53acd9b36daa49f7155bfe7,35.6886716,139.7861173
49,family mart,0761ae6aa72d1f18be8216566d7e012a87a987e4,35.6691447,139.7735968
50,family mart,a46fcdaefb8c4e78488e93e11c8ffaf696d0d63c,35.6730407,139.7691006
51,family mart,5c5a447511c267abd4e016875721b0a84526d2e2,35.67872029999999,139.7673906
52,family mart,febf7eabb78372410d6b16b862d6d211b46a6212,35.685974,139.7642531
53,family mart,7de4b7f271125728dce51da0ff15bbdfcbcd0f2b,35.6050725,140.1367887
54,family mart,9ad4e82cb5b814ad4a1d36e73fd39724e91d2776,35.6707833,139.755168
55,family mart,44d19c82d71086a4d39f3cade5fc8347807d42ae,35.6553332,139.7521662
56,family mart,696cd5b0ec6fd003637f1566fe4a29370b13f621,35.6909234,139.7570256
57,family mart,134e2661db6d4dfc80b8898bbbf75a7b2355b38a,35.671833,139.7515291
58,family mart,049f5540d785b3812f8d42dcdd3d66b86092cdde,35.6474736,139.7490747
59,family mart,bb7c56aa8665453e9d05fae0d838a868f8710154,35.6323353,139.74292
