,keyword,id,latitude,longitude
0,family mart,cfe3ef2c153eb9d5f09ef6d2d1805c41e0391dd7,35.5342652,139.5462886
1,family mart,aed5ce7512a05f0dab6f7f01ec02f9b70f80af7f,35.5353767,139.5565767
2,family mart,ee3e4501792350423de9f4dfcfea6f10addbd064,35.5210393,139.5573158
3,family mart,985852803f309a731a3179dde35098d11e069128,35.5362858,139.5614598
4,family mart,7ab610c7060f84d3580997d18b8e0a1cef099126,35.5355664,139.5339851
5,family mart,d4fc2162433a972cc5ec298e64d473861d556a37,35.5147316,139.5401277
6,family mart,f151570ca0b301b44c7043377795e8b270913b81,35.514996,139.564428
7,family mart,d296acab6d75acddc91bf44c4d4c75575d42f76b,35.5431725,139.5280968
8,family mart,69a13a52b938b22286404c4a59b16050cc5556c1,35.5551806,139.5473176
9,family mart,aad4ff56ff1464978dc3c3e840a598800a2a8bfc,35.5097229,139.6188638
10,family mart,f23d60017ccb360bcc49b2f3fa1e3eb8bb6264c4,35.5871016,139.5850814
11,family mart,0d07cca874db20120dbd785d25df647b28426cf3,35.476745,139.6045613
12,family mart,3963e4fad0c2389d7f78806d33061acfc94ad392,35.5629306,139.6277255
13,family mart,19f56e4595df6a48464cb5457ab8a949ed3605f3,35.6000887,139.5664967
14,family mart,3c7172cde9079c7ab2f57c53c9730c7fb12e191c,35.5316748,139.4517837
15,family mart,343c0e86eba90b807f126c289fedbbd3f1633f0c,35.6199193,139.57033
16,family mart,3a24407ed7edb06b510b5db165982a2840002e23,35.4588452,139.6287381
17,family mart,ec6031d34bbddf56fc1351feb6d6aecf54dcc78d,35.4575645,139.633281
18,family mart,1d841cec2f32e921b9005a168c245c264814ff1a,35.611144,139.629196
19,family mart,67270ef392034cc036821c60f1299116107eaa6c,35.4535669,139.6390572
20,family mart,150ac397ee92f92f8f276f0e18f4da7aace031cf,35.5405126,139.4468196
21,family mart,f8ec23a266402d0f994c7eb9c08ecd0093b53945,35.4660645,139.6196047
22,family mart,8f4ddb5d9fa8ba5fb3758c36251a9fbe1ebd4510,35.588548,139.4721577
23,family mart,71e8aedf653b5ffce5ebdfe6bc227cffa9497015,35.4634813,139.617692
24,family mart,e22a1946e26009668fb7d8f740700da7ffd112aa,35.5950124,139.6210444
25,family mart,9bb5a31fe88812ad60966cb1fa23be6d3d1224ea,35.4643565,139.6202026
26,family mart,e36cfe1af14d51937beadeeb9f8c0aa87f47ff41,35.4638826,139.6224659
27,family mart,172415de9a19def95887514259f0c69479d74c24,35.4647252,139.4747198
28,family mart,47434f75ec392873979f416b3fd8692dfd89aaf8,35.5487635,139.6586775
29,family mart,5a0010f2ccaea84b9dd20f8b84c9529bf9061303,35.43935760000001,139.5230195
30,family mart,8e1fdcde580eb15ccc071a1b2a02f9a1e462693a,35.5748992,139.6607981
31,family mart,10e5a7d86af2a00923a3ae6d2d42888c585560ad,35.509663,139.4241177
32,family mart,0bd7da171875b4ebb8e8453320143bb1bff6687b,35.5126795,139.4221129
33,family mart,625e8a827abb3c09d9a4204ced7c419468487bc9,35.4465583,139.6430761
34,family mart,60941d5ae77f39134bade6e979ecefca4f4e48a2,35.6266279,139.6343753
35,family mart,81605b206d6161083e0a70ecbe9f21ee181bc9a9,35.645842,139.702452
36,family mart,cefe018003a41d6c7a8434cc5b3c4759cc6a0436,35.6418998,139.7133933
37,family mart,8cfa296c6db8d5ec6471bf85c911e7bf5a23fd7d,35.657891,139.6977239
38,family mart,bb7c56aa8665453e9d05fae0d838a868f8710154,35.6323353,139.74292
39,family mart,049f5540d785b3812f8d42dcdd3d66b86092cdde,35.6474736,139.7490747
40,family mart,717e9ab6901c6c61ccf9f75d7de9017b03ab3346,35.5461207,139.5773667
41,family mart,0118fe22e4d80acce11d906e5255156cb55a0485,35.541508,139.516285
42,family mart,99b7e765963d2014da3fddc1d335919de99050f5,35.4770456,139.5024999
43,family mart,96eed36a444c61b69391f9fb5565a255437bbb58,35.4748548,139.5937731
44,family mart,4362fdc0943726d47470833430069a947f25d986,35.5427854,139.640762
45,family mart,fadc506a5cf96e8bf88efbef49040cb2ec75d3b0,35.5831035,139.4779474
46,family mart,660b2b9ea2c5779758f8892dadffa5c0778fe752,35.47403970000001,139.6288769
47,family mart,315b57a371112ec13d8437ae0044c6317046d0ad,35.453769,139.5978289
48,family mart,1e80b1b62d6e7cb434ecf1d44c2568a3ef503d59,35.4773824,139.6335229
49,family mart,17f5953c13e27f04f1e162d7970b20217254f5e1,35.5432439,139.444046
50,family mart,057b1f704285a3abc6b98c238b6d2f983960eac9,35.5670464,139.6504613
51,family mart,3f7ba979f99412ad53cde56302021669dee1128f,35.5301702,139.4343528
52,family mart,3339292cff406adae3e0e9f7c45189d5b23c8b70,35.460401,139.6282601
53,family mart,5b38a0190547b88e5fa67439c44da9da29e67cdc,35.5771126,139.6587644
54,family mart,1f677e2638793c25b5997fab3b3362534ef81f9c,35.6303479,139.5285512
55,family mart,7bf2861062d56417c236bfc76e30701e58bf0dad,35.5496551,139.6732544
56,family mart,1d7729b34f41d318be7f87c7cf83a6b32eb78ebd,35.6200385,139.6138693
57,family mart,f8f5910c652a498b7e9639e94c890deb1fd5560a,35.4491877,139.630363
58,family mart,659307cbeaf165d35fec7716026e80dc53f640b6,35.6314666,139.5817327
59,family mart,9b8e7e72b0cfc5f62ac1056c327ff1b166ac5c61,35.401045,139.5344661
