,keyword,id,latitude,longitude
0,family mart,4a683dd2cb02fd7d27b06001aff1208158d578a1,35.6860413,139.5452094
1,family mart,372abad87b04ecac537101e9fd927aed835849c0,35.7005913,139.5465163
2,family mart,1756b3aa40ee1622d17a1ead9aec725f88b8bfb6,35.7006233,139.5465164
3,family mart,63052f146857a094335698d1a833bb1b60310844,35.6984028,139.5592464
4,family mart,b0a26f611355ad3d139e28a371eaa448e742b980,35.7008925,139.5410532
5,family mart,149c748c0caf8eca6dcd8ffa7ca8996b066f08e6,35.6924266,139.5696697
6,family mart,03f91a93b2a84387f1d40d6a902a47f53f105b7a,35.6813556,139.5689962
7,family mart,4cdb51fd1425421b4de913c3a4ecccc3ff8aac44,35.6942924,139.526777
8,family mart,481a57dfc8a44bf5527795d1d3f91c6d24c75f44,35.6822317,139.5736606
9,family mart,b92a3108ba3fc2bbc53e001a2dce6b54db017662,35.7014272,139.5785901
10,family mart,3829ff615d054d0ba22d7dcc618908e83d65d531,35.7165766,139.5588021
11,family mart,91f117c19b0a3d9c25c2364a65e6bb07a8e2656c,35.662252,139.5494577
12,family mart,efc74626740b2d064e92750236c039eeea5d6634,35.7109467,139.5739181
13,family mart,ac3e4668451f2075bb3d5bed9b8efde6bebe3e35,35.7034752,139.5816865
14,family mart,bf60b7556849de1dd337c5ce94b1d89c9fe7fa43,35.6714298,139.5211072
15,family mart,ff51b0de6d120fdc65ff842808d61714f53cfa20,35.7218449,139.5572868
16,family mart,9e1a72d71f57d945fbb25684db3b9230ad5d69ba,35.6566696,139.5303448
17,family mart,e12bf356887dde7e96fdbb56c307123db5e6746f,35.6513491,139.5578618
18,family mart,45434467a00e6b59a72ba9f4a789d34bfc229495,35.6609016,139.5835779
19,family mart,a0a35faa6c0735d3848363741cbc5210dd9a6e44,35.6886603,139.600195
20,family mart,1c9711bdfeb348be806c0e8437ca00c197a81409,35.702577,139.5443042
21,family mart,c4f09f489b568bdbaf890b66f225d348f2391435,35.7056109,139.5339748
22,family mart,f3fe338a56e2eef86f6e645bcc1bf8879be8429e,35.6509055,139.5441006
23,family mart,e0961bb30cde891516465337bae3f789dc02776b,35.687472,139.5995776
24,family mart,4db0c53205bf25ab2d8f9bd9b8f38d7a95bd1d2b,35.7090892,139.594041
25,family mart,68cfce7864f70b68e57d1dd72a7d50fd4f279966,35.6744595,139.6014295
26,family mart,5364669cbc525e63a9ed6ce2e71ef4a355cf4c96,35.7342109,139.5576945
27,family mart,24e2459e9b7a8f1c85d5de38101fed70916378f7,35.72631510000001,139.5134832
28,family mart,b4558783117e406ab330557e6541b3b081d8595c,35.7158584,139.4970674
29,family mart,367a7c357c6ff1fd91cf2b923342ac8cb021d5f8,35.6372597,139.510987
30,family mart,1f677e2638793c25b5997fab3b3362534ef81f9c,35.6303479,139.5285512
31,family mart,989cb4d46629d7ad654811f6c8c460725f7eceb8,35.63223869999999,139.578324
32,family mart,586f953770711519dd6cde0d28b505e6b472b834,35.6407564,139.5996428
33,family mart,659307cbeaf165d35fec7716026e80dc53f640b6,35.6314666,139.5817327
34,family mart,50c1d4b4daab04494f5a0d2680cdc9fb3a86c02e,35.6346693,139.5952369
35,family mart,7f8031db4af2d9d1974f91fa97c871ce0260f719,35.7041888,139.6656127
36,family mart,1d841cec2f32e921b9005a168c245c264814ff1a,35.611144,139.629196
37,family mart,f6cc20e6c5fbbfcabc3f3e7b3d8580838576261e,35.692742,139.6955973
38,family mart,900396abbc9e2ebc42f2458aaa4e4f08416e6595,35.6882418,139.698265
39,family mart,54ef8dc5d444bf818a8480fa12027d22dc8ac972,35.6900643,139.6988081
40,family mart,a5bf75215a3881e0b24a306603cc3aa5353860ad,35.70274819999999,139.6200977
41,family mart,5560a6e36dff9780173a464c2cd8c2c0ef503345,35.7190121,139.6167151
42,family mart,343c0e86eba90b807f126c289fedbbd3f1633f0c,35.6199193,139.57033
43,family mart,523b8995ab2f3bd32d8f5a54554ae77ffd5bc466,35.6884477,139.6414963
44,family mart,47cb7d5581647cf3ff8a8439b44448c220e6134a,35.6658671,139.6395738
45,family mart,45b07d271889557ecf948dff36e0036d3ceaff31,35.7460353,139.6200152
46,family mart,0f8e3a9f08c4edb12c658ca667cdcc0c80304644,35.6761596,139.4531368
47,family mart,36fe09933df59e528597dd04d99bcfc11194b65f,35.6525479,139.6377784
48,family mart,5d30aa76508d4954882705909cf1871e4f2b60ec,35.7031129,139.6483043
49,family mart,c8d77ebcd24a3550ba9cf41fe9db4e2a62105c14,35.6981961,139.6550113
50,family mart,cf4551ee893efc9544be4e17c8c2609c7140dd2d,35.728882,139.6443286
51,family mart,6a20bcc4c4cc19959f45e31dac15cd8e6df39ed2,35.6695071,139.4470282
52,family mart,d3330541d0cde6afbdba2559e9d59269dc10c04d,35.7482851,139.4623305
53,family mart,60941d5ae77f39134bade6e979ecefca4f4e48a2,35.6266279,139.6343753
54,family mart,40ffa798f36fee9649decfadcba77565a9e6e224,35.6880423,139.6921557
55,family mart,9d722e4136212f5b532c0567a000be925ee16f91,35.6892273,139.6989214
56,family mart,856f867f5c979cf0451a19dbb55f01c8d6cadebf,35.6886062,139.7008295
57,family mart,8cfa296c6db8d5ec6471bf85c911e7bf5a23fd7d,35.657891,139.6977239
58,family mart,4c46754bfde6aa9000bf0dbc6bdcc7f0be0c284e,35.647689,139.7028922
59,family mart,81605b206d6161083e0a70ecbe9f21ee181bc9a9,35.645842,139.702452
