,keyword,id,latitude,longitude
0,lawson,22bb7206e27e8ffafa3da36ad4f4b74d8fa7d88a,35.6350991,139.8943214
1,lawson,0f05a1b59d2296b89221125bb76710045736b5ee,35.63598169999999,139.9248201
2,lawson,44b29a8fc77f83ce333f2c3c84a86ee0a7e52be3,35.645148,139.887097
3,lawson,75ac60ea104ecc432a9837fe10024e91b68647ad,35.645837,139.835017
4,lawson,e4ebb058653d0554d4cae46e481a0ec48ad4e73d,35.5506219,139.7882258
5,lawson,36aef73ecd9343e67b1ee0ff867b0c5281484a63,35.646214,139.827872
6,lawson,e85d77ab681dd744074a08de3c768b70a765effb,35.5501562,139.7836944
7,lawson,9f2e6da239df47d2d733d6ade8cb64f463936392,35.640199,139.804286
8,lawson,79264529d6fe5b6a7761e45fa174a3385e17ae87,35.6227109,139.7898292
9,lawson,c9b13942fecd7f7643555e2f50ea813e902751bb,35.6320731,139.7938878
10,lawson,752d184a62192f7848b106489e29172a63b1d210,35.6185703,139.7816223
11,lawson,029804187db6b4296f34865219ffdf610518f5bd,35.6320294,139.7894647
12,lawson,fce9b41a74453bbfe3b6988c613f4297bf9661cc,35.6469737,139.802271
13,lawson,0cd1b2fe11e4385fd17056a5f4571f262e5722bd,35.61735590000001,139.7773939
14,lawson,33b32888717a7dc3fb40853571f2b63c576a051d,35.638526,139.79061
15,lawson,ca1f18ef34680393c88c2679d7270d4299b01afe,35.6266166,139.7771042
16,lawson,f57ae3a8af5ce926bd1a0674c60ff68467cc3227,35.6312744,139.7788826
17,lawson,17d5aa1b713462306348a78f7a0c0116403b3789,35.6441007,140.0369343
18,lawson,0479c03d0ee0d27d8f6adffc77cc3236dc2d870c,35.5266455,140.0664469
19,lawson,b25ad686a4dde20888e13e19704b113035890416,35.4833687,140.0410741
20,lawson,aa156c777cefbd6bf7a7f30b06d7cd132ed22924,35.6492861,139.9111736
21,lawson,030293781b093b52f4dfe62129b204e75db8ff10,35.647103,139.816455
22,lawson,d46d16630a021473a4f1c3c83026fe95d52ad793,35.6421285,139.8001892
23,lawson,8e81b7aef4f885a749c8ecde60c5d22a604065ac,35.6268746,139.7748822
24,lawson,876ae46b197a860859a1d60e2595758403caabc6,35.495016,140.053574
25,lawson,9e4cd76015a0311b5fde822f35a0de39c2d43d82,35.511902,140.065661
26,lawson,49077cc6b304bd2f230cf9e3b03deaebe087c944,35.483042,140.044889
27,lawson,25c74b93484485bfc9064e1930a9b564f342ef72,35.522215,140.073299
28,lawson,068d40bb229d0b2409bb2671b2b25cf347190fde,35.63996789999999,140.0628723
29,lawson,e4e4b02e914da489749818c2d94b377f5e6c6c6a,35.629052,140.074596
30,lawson,2708495c71c399845d8d540e6ca3e1b25bf767e1,35.506873,140.072866
31,lawson,7179faed24de566e0bb3860ee5ad86abebb36fad,35.6267899,139.74211
32,lawson,8e9a079c27e261575c7bca37e3e35a513d5a183e,35.62296,140.0838556
33,lawson,a0d179d328abd3b73fa32b335245b43898d61fc7,35.664351,139.758934
34,lawson,cfb6b4a3c8f1acd741f3e6e79d0512cfd8dd49c9,35.643077,140.078175
35,lawson,7f673965a64441926da868d4baae49784c65efdc,35.513838,140.089587
36,lawson,07fcb7fb0ee0586f48be13fe04c66d0945eebc9d,35.512622,140.090649
37,lawson,2830c6305e77eec7454762af5f5e4965ae0a0864,35.6796873,139.7703529
38,lawson,2bfec4db62e30f1d2dad7f82cb23bb2ee489548b,35.5201629,140.0944437
39,lawson,2649914d58cd034572c928a3b93db158663f8a8c,35.6164629,140.0977682
40,lawson,7ef5cccd5c7e1df7d64bfa290fbdb470a38debef,35.6600383,139.9027443
41,lawson,b196cb8a808ebb5937beec50acac82fda07cb306,35.660987,139.873233
42,lawson,36f6d669a594d208fb615f61e1d97c0bff665a03,35.6618068,139.8761153
43,lawson,efcac2298d8b272ad7f7a04df0209e7bd72196c2,35.68188,139.911926
44,lawson,88f1bcc6546cbe0b781b00e190b6663ef820e539,35.686033,139.915521
45,lawson,1f2f5c814dae56cbfd030eaa471d449bc7a28795,35.5449366,139.7684629
46,lawson,e151813a7f0e9a12191a91dc6fefae2503c15dfb,35.693105,139.898225
47,lawson,debe320a79567cf89a51f7e60c6050c4e3c3f261,35.56368,139.741209
48,lawson,4f09d983145572a93b9fc9714b642e59a2dd8068,35.696086,139.992035
49,lawson,5bec0c75b014f52ef88406fd19831dae2a5c56c3,35.689017,139.812711
50,lawson,6a29f66a29359395af2f948498372bbe35bae8a7,35.607043,139.73593
51,lawson,5f86ce4b67da0162a927fedd32d721a282e15d1e,35.56776,139.729923
52,lawson,217a9163c4c947d13902355fed5f2709747aab92,35.6662477,139.7706145
53,lawson,3926f8959efcc7a83481403a39405f5ff39615db,35.67802,139.76786
54,lawson,c0645a487feea074a64c5e362dbab32bc344a496,35.6090921,140.1016202
55,lawson,250242664aa5e902137ce5d92aec12d1a60a618b,35.6704,139.7543319
56,lawson,51e73122a6779385cd1ea65ed622d60a787a92c8,35.6787704,139.7629946
57,lawson,30ad0ca67c5f04fec90d122df4c8f49c29581a89,35.524431,140.100781
58,lawson,14a3a1f860f1d34a22b932a545ba19cfa6fad2b4,35.6807334,139.7632698
59,lawson,eb9527445d838449c1c4ff66f31f30f46dbe7fc2,35.63960400000001,140.092245
