,keyword,id,latitude,longitude
0,lawson,d5bc6f9d93679753712aca369c4168cdc56408b3,35.6123806,139.5445814
1,lawson,cd4ab39bfa56549563ebe0402204d8517b7ffddb,35.616186,139.544962
2,lawson,c264b9c6a7f78768e6336894341b0d68a92ad99c,35.602297,139.550069
3,lawson,527eab30565a63fc994df6a517e42f3e262cdd67,35.602249,139.548122
4,lawson,8f9fec97a021726ff22a3e4f76b3af3bfa5c4939,35.614659,139.542044
5,lawson,84b73c53e007b12873cf7391d329672e5e6ebeac,35.618251,139.558212
6,lawson,48791733c7a4e4048f9925398bd6a2d2e80e40d1,35.6207935,139.5584987
7,lawson,3e7d74f7e395f8a2062277e9159b6ebac19ab8a8,35.61885669999999,139.5622783
8,lawson,47e47cbc2b3d6d313ee2fb3480b79886ccef2f18,35.6159584,139.5651667
9,lawson,02a5b873f44b270d3e43a8a3b5625b862b727703,35.6167068,139.5648297
10,lawson,aa6859de6c79dbc7eaf8635576418930d508a78a,35.592569,139.54946
11,lawson,55f87c34c597e04dbdec7a6639a34722a67b8463,35.6281205,139.54065
12,lawson,a5444bb06087bbad97a93310856dfe3762ec0716,35.614946,139.522286
13,lawson,b22a4dee90e55a3a3318f122aff9a5c595e5dce1,35.595161,139.524206
14,lawson,158ffc445ebf93b95d095cfb421abaa011c3a4bd,35.5876,139.531931
15,lawson,87ee29ef3ea9e4b97519bfc1cf2fde0efb8bddf5,35.582453,139.545503
16,lawson,d4ec3924ccd4596b0acb458ce086cfcac20348bc,35.616377,139.515809
17,lawson,1eee5105e4ee8898cd8510e45ccfd17bb17837a0,35.634506,139.5297098
18,lawson,fb38da29e4393ffda32c477abd5e15e065316084,35.615036,139.587461
19,lawson,8000c8ab349c915ada7bcd450c4f6612ff0102b5,35.5778411,139.5587588
20,lawson,b0726038580e3be680b2fa97d9163ef97a8752d6,35.6282183,139.5539858
21,lawson,317dff662cfe09424991f7c5116a1f2cfc766266,35.612054,139.580812
22,lawson,f4b2251a734d22954a0405d014c4302638a4993b,35.6015668,139.5101375
23,lawson,f1bbc9df48f65e4de3136ee06f887d92cd05c264,35.63399,139.58172
24,lawson,0c688ad6609fa2598fbfc49bab5f45f21503a4b6,35.633353,139.517044
25,lawson,22541434aaf02924e2c243fcd63a079141eb2408,35.577156,139.532492
26,lawson,0a12849c88ff76ea61bdbed2c2eea10f4c39948f,35.5793111,139.5728603
27,lawson,a74144de824ea0dacc30583e684736e0fec0a308,35.5844982,139.5814259
28,lawson,db98a1be3702ab0311d7b1c7449b7c0458991654,35.644613,139.537023
29,lawson,fe5aad3badb2f8a4f2efee4c88826b7599de6fa1,35.606552,139.505653
30,lawson,bf2b7bb27afbef89d6c8184af77ab6e9c097ed8f,35.641672,139.575357
31,lawson,b72dd4b1c2efbd794c00cec99511d5abdb6579bd,35.5891384,139.5898329
32,lawson,158ea9ae88b1a5da57c9243d659efcd1012a00d6,35.612259,139.5978716
33,lawson,49b9aa3b2c3df9e48d6f244fcd656261d9947492,35.5874695,139.5915301
34,lawson,7d06e75c201014d869c95365569e74c8737111de,35.6499606,139.5593301
35,lawson,46f90bb25003c6fd36b84ef836ad38caf672f90f,35.6516336,139.5445733
36,lawson,1820dc81f2c1d1e8537fd690e5366077d0b5e4bc,35.6520817,139.5427745
37,lawson,d79baeb9f1a3c82bb86ff569fa1311dfe13efe35,35.651317,139.530117
38,lawson,11cfdb00aecb625fafa3e8f590187783b575fe0a,35.58111580000001,139.508397
39,lawson,0933b2b9f40710e38dd47f3fce8ec47d3aa12d6e,35.5947402,139.6042871
40,lawson,9d594558b10e9e537087990c7b47577ddd9e87d9,35.624165,139.536268
41,lawson,11a05ccd810c4928898f935149f40cd33bb03657,35.577793,139.573743
42,lawson,27ee31a7cf461d9981ddb3c33f351112bedfa648,35.5720676,139.5513275
43,lawson,163b039c5a7490e616989de53b8471eba4bdf026,35.640826,139.597721
44,lawson,6d5199706b68d5a23fb0fe1d91b429631ed8ee47,35.639257,139.599579
45,lawson,12f9ccbc19a04e91b2cf543f2bd0d833fb42397a,35.5993353,139.6131402
46,lawson,24332b20074e9bcc5930de349eb8b626781ff3a8,35.60585,139.618764
47,lawson,96066ddca6abb48ae90f9d4488dd258f1d574628,35.6126853,139.6286883
48,lawson,38a6cb20f393b8b1b2138d8990df73d8e2ba9e29,35.671648,139.60956
49,lawson,860f1c3f39b5dd91848cb5573c81c847bdde4a1a,35.6723056,139.4779967
50,lawson,7446bbea61de29b4b7806244a49550267f08d494,35.575929,139.659837
51,lawson,707dde75aa208361cd0bc5b41f122c68f97e99fb,35.635018,139.664289
52,lawson,201a632dbca3aa69ef571245c945bc1e4e63554a,35.6433899,139.663892
53,lawson,fad0496d8fff99505927f8a8af228430e05d329d,35.5886477,139.6688117
54,lawson,9314cf5244bf348bb9a0bb8caa2177751803db1c,35.545351,139.648043
55,lawson,3b72181147c3a2e5f42099fa8135bc01a61629a9,35.6982396,139.6238011
56,lawson,3c2a92631e6bf6de77b67941c990873f583f5df8,35.66160199999999,139.6695976
57,lawson,dc684f0b20511590421c064db94117b56a1a7975,35.60659,139.692902
58,lawson,0e434592fbd361c3892b6eda94a63978fd4a0174,35.65393,139.414923
59,lawson,f806df4af6a6c8825d5cedc7bfb82e99a4544f75,35.5631458,139.3987356
