,keyword,id,latitude,longitude
0,lawson,fb38da29e4393ffda32c477abd5e15e065316084,35.615036,139.587461
1,lawson,158ea9ae88b1a5da57c9243d659efcd1012a00d6,35.612259,139.5978716
2,lawson,11d87206bad25d81b8dd948de025a9b72f9f04cf,35.607596,139.608443
3,lawson,10af174fad999b92706722f1b44dab6d0bb465a1,35.611974,139.611987
4,lawson,9fbbc3cf9ba3174f69cda4352e2d99b7bd6f2bfa,35.5998052,139.6084455
5,lawson,0933b2b9f40710e38dd47f3fce8ec47d3aa12d6e,35.5947402,139.6042871
6,lawson,84dcef1ef72b435a2731383fcadb85e2d95a9732,35.59945,139.609828
7,lawson,6a26a3acd4b60602b2726b7fa99f36aa01e39976,35.623782,139.608882
8,lawson,47e47cbc2b3d6d313ee2fb3480b79886ccef2f18,35.6159584,139.5651667
9,lawson,02a5b873f44b270d3e43a8a3b5625b862b727703,35.6167068,139.5648297
10,lawson,12f9ccbc19a04e91b2cf543f2bd0d833fb42397a,35.5993353,139.6131402
11,lawson,c27185490a60badcb021ddd873a400e966d2c898,35.619909,139.614172
12,lawson,49b9aa3b2c3df9e48d6f244fcd656261d9947492,35.5874695,139.5915301
13,lawson,24332b20074e9bcc5930de349eb8b626781ff3a8,35.60585,139.618764
14,lawson,3e7d74f7e395f8a2062277e9159b6ebac19ab8a8,35.61885669999999,139.5622783
15,lawson,a74144de824ea0dacc30583e684736e0fec0a308,35.5844982,139.5814259
16,lawson,76c7cac9144443323802585af77996406a3abbe2,35.605992,139.62294
17,lawson,84b73c53e007b12873cf7391d329672e5e6ebeac,35.618251,139.558212
18,lawson,48791733c7a4e4048f9925398bd6a2d2e80e40d1,35.6207935,139.5584987
19,lawson,d1e7d44f47a43fa35433931294aede9431f0f878,35.582559,139.60634
20,lawson,317dff662cfe09424991f7c5116a1f2cfc766266,35.612054,139.580812
21,lawson,9a9b561a7fa105508b080d754a4c3749f67bd8fa,35.6246488,139.6076998
22,lawson,b72dd4b1c2efbd794c00cec99511d5abdb6579bd,35.5891384,139.5898329
23,lawson,6ee88b5c6a04e0013fd38b2c875cbbf72c1eb00d,35.6032791,139.6166888
24,lawson,f42d02ee864094d7245f6ef01a35bb1392fcfd66,35.6078554,139.6193108
25,lawson,f1bbc9df48f65e4de3136ee06f887d92cd05c264,35.63399,139.58172
26,lawson,8fec8905864aea6ca84f108b1b4cd14865fe3677,35.587849,139.605033
27,lawson,753a5e597692c04f9a68877154286b1e83053393,35.6318034,139.6122391
28,lawson,6d5199706b68d5a23fb0fe1d91b429631ed8ee47,35.639257,139.599579
29,lawson,163b039c5a7490e616989de53b8471eba4bdf026,35.640826,139.597721
30,lawson,96066ddca6abb48ae90f9d4488dd258f1d574628,35.6126853,139.6286883
31,lawson,c264b9c6a7f78768e6336894341b0d68a92ad99c,35.602297,139.550069
32,lawson,0a12849c88ff76ea61bdbed2c2eea10f4c39948f,35.5793111,139.5728603
33,lawson,bf2b7bb27afbef89d6c8184af77ab6e9c097ed8f,35.641672,139.575357
34,lawson,b0726038580e3be680b2fa97d9163ef97a8752d6,35.6282183,139.5539858
35,lawson,527eab30565a63fc994df6a517e42f3e262cdd67,35.602249,139.548122
36,lawson,f34e09abd694b08e5dc68db5562be67f8a1c3f6f,35.59844,139.630546
37,lawson,6217432a7fdab8d5a93d35196d5c5a85540a6ea0,35.574743,139.601062
38,lawson,d5bc6f9d93679753712aca369c4168cdc56408b3,35.6123806,139.5445814
39,lawson,cd4ab39bfa56549563ebe0402204d8517b7ffddb,35.616186,139.544962
40,lawson,000e809e401a082fa281c08efb43df13f265ee59,35.5983678,139.5858839
41,lawson,5d3d3ef676520d0d03e5b15d1999aa10b2fecc67,35.6391583,139.5977497
42,lawson,5da0ffea59862823d730ccd93efd52549302310d,35.6107417,139.6307635
43,lawson,cf3105fc6b7e1670d49282b712330a272139551b,35.619335,139.634641
44,lawson,8000c8ab349c915ada7bcd450c4f6612ff0102b5,35.5778411,139.5587588
45,lawson,d783d47d76358e4d80eaa965b8f48ed3666178a8,35.6282812,139.6352096
46,lawson,7d06e75c201014d869c95365569e74c8737111de,35.6499606,139.5593301
47,lawson,a5444bb06087bbad97a93310856dfe3762ec0716,35.614946,139.522286
48,lawson,499475239207e24f2a42bde85f5899a1e20a55af,35.6503901,139.6459066
49,lawson,38a6cb20f393b8b1b2138d8990df73d8e2ba9e29,35.671648,139.60956
50,lawson,233df35b1c4056428f313f76f034a3cb041bf5f0,35.6170704,139.6688421
51,lawson,707dde75aa208361cd0bc5b41f122c68f97e99fb,35.635018,139.664289
52,lawson,f4b2251a734d22954a0405d014c4302638a4993b,35.6015668,139.5101375
53,lawson,7446bbea61de29b4b7806244a49550267f08d494,35.575929,139.659837
54,lawson,11703affe4c29fcf03c6431134779c31c40cdc6c,35.606079,139.671535
55,lawson,201a632dbca3aa69ef571245c945bc1e4e63554a,35.6433899,139.663892
56,lawson,050b6553b83fb17e5ca8c34c6176897358f5c9df,35.646656,139.676342
57,lawson,9314cf5244bf348bb9a0bb8caa2177751803db1c,35.545351,139.648043
58,lawson,3c2a92631e6bf6de77b67941c990873f583f5df8,35.66160199999999,139.6695976
59,lawson,dc684f0b20511590421c064db94117b56a1a7975,35.60659,139.692902
